cand_name,sentiment,other_mentions,poll_position
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",2.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.23273809523809524, subjectivity=0.5988095238095238)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.2333333333333333, subjectivity=0.30833333333333335)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.26, subjectivity=0.5383333333333333)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.08, subjectivity=0.39)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.07500000000000001, subjectivity=0.725)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.75, subjectivity=0.8999999999999999)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.25, subjectivity=0.3125)",2.0,4.0
PeteButtigieg,"Sentiment(polarity=0.09166666666666667, subjectivity=0.7916666666666666)",2.0,4.0
PeteButtigieg,"Sentiment(polarity=0.2, subjectivity=0.2625)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3060606060606061, subjectivity=0.4965909090909091)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.5666666666666667, subjectivity=0.75)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",2.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3277777777777778, subjectivity=0.7666666666666666)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.1, subjectivity=0.1)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.125, subjectivity=0.19999999999999998)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-1.0, subjectivity=1.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.9, subjectivity=1.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.041666666666666664, subjectivity=0.10833333333333334)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.14380952380952378, subjectivity=0.3038095238095238)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3, subjectivity=0.3)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.4666666666666666, subjectivity=0.65)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.8, subjectivity=1.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.19999999999999998, subjectivity=0.6)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.10227272727272727, subjectivity=0.3522727272727273)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.06333333333333332, subjectivity=0.5666666666666667)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.06666666666666667, subjectivity=0.375)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.174025974025974, subjectivity=0.46341991341991334)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.675, subjectivity=0.825)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.36818181818181817, subjectivity=0.6272727272727273)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.2, subjectivity=0.4916666666666667)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.16666666666666666, subjectivity=0.45)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.13333333333333333, subjectivity=0.2333333333333333)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.061111111111111095, subjectivity=0.26666666666666666)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.07878787878787878, subjectivity=0.28484848484848485)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.1, subjectivity=0.5)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.09714285714285713, subjectivity=0.40714285714285714)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.06818181818181818, subjectivity=0.22727272727272727)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.4787878787878788, subjectivity=0.75)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.027777777777777776, subjectivity=0.4666666666666666)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3452380952380952, subjectivity=0.45634920634920634)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.125)",2.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.125)",2.0,4.0
PeteButtigieg,"Sentiment(polarity=0.8, subjectivity=1.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.19999999999999998)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.10000000000000002, subjectivity=0.175)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.10000000000000002, subjectivity=0.175)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3111111111111111, subjectivity=0.4666666666666666)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.125, subjectivity=0.125)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.14714285714285716, subjectivity=0.3771428571428571)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.26666666666666666, subjectivity=0.7000000000000001)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.2, subjectivity=0.05)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.43333333333333335)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.16, subjectivity=0.76)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.4333333333333334, subjectivity=0.7999999999999999)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.0738095238095238, subjectivity=0.530952380952381)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.07619047619047618, subjectivity=0.3647619047619048)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.09714285714285714, subjectivity=0.3871428571428571)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.09177489177489177, subjectivity=0.25367965367965367)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3, subjectivity=0.2)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)",2.0,4.0
PeteButtigieg,"Sentiment(polarity=0.287012987012987, subjectivity=0.48928571428571427)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.16011904761904766, subjectivity=0.37916666666666676)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.5, subjectivity=0.6)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.13333333333333328, subjectivity=0.45555555555555555)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.4, subjectivity=1.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.5333333333333332, subjectivity=0.4444444444444444)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.34, subjectivity=0.65)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.7, subjectivity=0.9)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.06666666666666667, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.1, subjectivity=0.4)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.8, subjectivity=1.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.06666666666666667, subjectivity=0.24166666666666667)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.1340909090909091, subjectivity=0.35946969696969694)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.03499999999999999, subjectivity=0.33499999999999996)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.09523809523809523, subjectivity=0.17857142857142858)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.225, subjectivity=0.35)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.09999999999999998, subjectivity=0.75)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.09999999999999998, subjectivity=0.75)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.14285714285714285, subjectivity=0.26785714285714285)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.6, subjectivity=0.9)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3181818181818182, subjectivity=0.6944444444444444)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.24000000000000002, subjectivity=0.51)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.14285714285714285, subjectivity=0.26785714285714285)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.14285714285714285, subjectivity=0.26785714285714285)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.225, subjectivity=0.35)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.0625, subjectivity=0.375)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.525, subjectivity=0.75)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3333333333333333, subjectivity=0.39999999999999997)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.5, subjectivity=0.5)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.04545454545454545, subjectivity=0.15151515151515152)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.575, subjectivity=0.73125)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.14727272727272728, subjectivity=0.61)",1.0,4.0
PeteButtigieg,"Sentiment(polarity=0.08333333333333333, subjectivity=0.5766666666666668)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.08333333333333333, subjectivity=0.5766666666666668)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.06857142857142856, subjectivity=0.4798809523809524)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3625, subjectivity=0.41250000000000003)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3, subjectivity=0.5666666666666668)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.075, subjectivity=0.425)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.14545454545454548, subjectivity=0.8181818181818182)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.18560606060606058, subjectivity=0.5189393939393939)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3666666666666667, subjectivity=0.5333333333333333)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.2643939393939394, subjectivity=0.7257575757575757)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.32666666666666666, subjectivity=0.5116666666666667)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.02777777777777778, subjectivity=0.16666666666666666)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.10551948051948051, subjectivity=0.2901785714285714)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.008333333333333331, subjectivity=0.48333333333333334)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.06875, subjectivity=0.28125)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.5, subjectivity=0.7)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.006349206349206345, subjectivity=0.32301587301587303)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.5, subjectivity=0.5)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.24523809523809526, subjectivity=0.42857142857142855)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.21428571428571427, subjectivity=0.42857142857142855)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.040624999999999994, subjectivity=0.44375)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.040624999999999994, subjectivity=0.44375)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.024999999999999994, subjectivity=0.42500000000000004)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.15000000000000002, subjectivity=0.55)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.1, subjectivity=0.35625)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.41999999999999993, subjectivity=0.605)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.13333333333333333, subjectivity=0.525)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.75, subjectivity=0.75)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.27878787878787875, subjectivity=0.43333333333333335)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.5, subjectivity=0.15)",3.0,4.0
PeteButtigieg,"Sentiment(polarity=0.26666666666666666, subjectivity=0.1111111111111111)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.2, subjectivity=0.36041666666666666)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.2, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.1353174603174603, subjectivity=0.45238095238095233)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3, subjectivity=0.4625)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.5, subjectivity=0.625)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.19642857142857145, subjectivity=0.3089285714285714)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.32708333333333334, subjectivity=0.3104166666666667)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.20727272727272728, subjectivity=0.4959090909090909)",1.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.041666666666666664, subjectivity=1.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.8, subjectivity=1.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.25, subjectivity=0.25)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.14285714285714285, subjectivity=0.33035714285714285)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.03571428571428571, subjectivity=0.10714285714285714)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.425, subjectivity=0.6944444444444444)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.25, subjectivity=0.2)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.061111111111111095, subjectivity=0.2888888888888889)",2.0,4.0
PeteButtigieg,"Sentiment(polarity=0.4125, subjectivity=0.6472222222222221)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.3125, subjectivity=0.6875)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.1, subjectivity=0.2)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.03333333333333333, subjectivity=0.5333333333333333)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.35, subjectivity=0.30000000000000004)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3168831168831169, subjectivity=0.6571428571428571)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.175, subjectivity=0.425)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.25, subjectivity=0.5875)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.275, subjectivity=0.4125)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.35000000000000003, subjectivity=0.6166666666666667)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.30952380952380953, subjectivity=0.36428571428571427)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.07083333333333333, subjectivity=0.37916666666666665)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",1.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",1.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.3, subjectivity=0.3)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.06818181818181818, subjectivity=0.25)",1.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.10555555555555557, subjectivity=0.09999999999999999)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.25, subjectivity=0.5)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.8, subjectivity=1.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3931818181818182, subjectivity=0.45227272727272727)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.3931818181818182, subjectivity=0.45227272727272727)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.03181818181818183, subjectivity=0.75)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.06666666666666667, subjectivity=0.43333333333333335)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.25, subjectivity=0.425)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.4, subjectivity=0.7)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.195, subjectivity=0.255)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.11742424242424242, subjectivity=0.3115530303030303)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.16666666666666666, subjectivity=0.2638888888888889)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.05557359307359309, subjectivity=0.5821158008658007)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.006249999999999999, subjectivity=0.3125)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.03499999999999999, subjectivity=0.33499999999999996)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.7, subjectivity=0.9)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.24727272727272726, subjectivity=0.510909090909091)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.024999999999999994, subjectivity=0.275)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.23055555555555554, subjectivity=0.35833333333333334)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.30727272727272725, subjectivity=0.7709090909090909)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.30727272727272725, subjectivity=0.7709090909090909)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.4666666666666666, subjectivity=0.5)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.5952380952380952, subjectivity=0.8119047619047618)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.8, subjectivity=0.825)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.10416666666666666, subjectivity=0.23333333333333334)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.25, subjectivity=0.32)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",2.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.041666666666666664, subjectivity=0.2722222222222222)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.19047619047619047, subjectivity=0.3952380952380952)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.075, subjectivity=0.125)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.24494949494949492, subjectivity=0.5368686868686868)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.4, subjectivity=1.0)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.14567099567099567, subjectivity=0.4958874458874459)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.45999999999999996, subjectivity=0.40499999999999997)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.15000000000000002, subjectivity=0.32916666666666666)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.1, subjectivity=0.2)",2.0,4.0
PeteButtigieg,"Sentiment(polarity=0.10888888888888888, subjectivity=0.4577777777777778)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.19318181818181818, subjectivity=0.4772727272727273)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=-0.125, subjectivity=0.25625000000000003)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.14069264069264067, subjectivity=0.33008658008658004)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.14069264069264067, subjectivity=0.33008658008658004)",0.0,4.0
PeteButtigieg,"Sentiment(polarity=0.06666666666666667, subjectivity=0.35333333333333333)",0.0,4.0
BernieSanders,"Sentiment(polarity=-0.5, subjectivity=0.55)",1.0,1.0
BernieSanders,"Sentiment(polarity=0.75, subjectivity=0.95)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,1.0
BernieSanders,"Sentiment(polarity=-0.02121212121212122, subjectivity=0.5848484848484848)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.2392857142857143, subjectivity=0.3678571428571429)",2.0,1.0
BernieSanders,"Sentiment(polarity=0.39642857142857146, subjectivity=0.7589285714285714)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.39642857142857146, subjectivity=0.7589285714285714)",0.0,1.0
BernieSanders,"Sentiment(polarity=-0.12142857142857144, subjectivity=0.5452380952380952)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.03333333333333333, subjectivity=0.2333333333333333)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",1.0,1.0
BernieSanders,"Sentiment(polarity=0.16666666666666666, subjectivity=0.55)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.057272727272727274, subjectivity=0.31999999999999995)",0.0,1.0
BernieSanders,"Sentiment(polarity=-0.5277777777777778, subjectivity=0.6388888888888888)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.25, subjectivity=0.7666666666666666)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.04545454545454545, subjectivity=0.18888888888888888)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.0, subjectivity=0.0)",2.0,1.0
BernieSanders,"Sentiment(polarity=0.0, subjectivity=0.0)",2.0,1.0
BernieSanders,"Sentiment(polarity=-0.8, subjectivity=0.9)",2.0,1.0
BernieSanders,"Sentiment(polarity=0.09166666666666666, subjectivity=0.5333333333333333)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.0619047619047619, subjectivity=0.2341269841269841)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.26205357142857144, subjectivity=0.4651785714285714)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.4666666666666667, subjectivity=0.5516666666666666)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.09895833333333333, subjectivity=0.4802083333333333)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.8, subjectivity=0.4)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.3071428571428571, subjectivity=0.41380952380952385)",0.0,1.0
BernieSanders,"Sentiment(polarity=-0.19999999999999998, subjectivity=0.55)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.020000000000000007, subjectivity=0.31333333333333335)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.8, subjectivity=1.0)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.8, subjectivity=1.0)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.5, subjectivity=0.5)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.5666666666666667, subjectivity=0.3666666666666667)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.175, subjectivity=0.7416666666666666)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.2333333333333333, subjectivity=0.5111111111111112)",0.0,1.0
BernieSanders,"Sentiment(polarity=-0.2, subjectivity=0.3833333333333333)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.15, subjectivity=0.58)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.07857142857142857, subjectivity=0.24523809523809526)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.0, subjectivity=0.025)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.06666666666666667, subjectivity=0.16666666666666666)",2.0,1.0
BernieSanders,"Sentiment(polarity=0.16666666666666666, subjectivity=0.6666666666666666)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,1.0
BernieSanders,"Sentiment(polarity=-0.3, subjectivity=0.4)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.20999999999999996, subjectivity=0.7233333333333334)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.7333333333333334, subjectivity=0.9333333333333332)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.6, subjectivity=0.8666666666666667)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.05, subjectivity=0.25)",1.0,1.0
BernieSanders,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",2.0,1.0
BernieSanders,"Sentiment(polarity=-0.041666666666666664, subjectivity=0.5541666666666666)",0.0,1.0
BernieSanders,"Sentiment(polarity=-0.25, subjectivity=0.25)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.275, subjectivity=0.325)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.10816326530612244, subjectivity=0.3010204081632653)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.14, subjectivity=0.76)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.06666666666666667, subjectivity=0.43333333333333335)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.6666666666666666, subjectivity=0.43333333333333335)",2.0,1.0
BernieSanders,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.1, subjectivity=0.2)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.3181818181818182, subjectivity=0.5)",2.0,1.0
BernieSanders,"Sentiment(polarity=0.27142857142857146, subjectivity=0.4742857142857143)",0.0,1.0
BernieSanders,"Sentiment(polarity=0.20833333333333334, subjectivity=0.3611111111111111)",1.0,1.0
